Id,SalePrice
1685,176256.38588579776
1686,173002.66546440296
1687,179269.1439902853
1688,188888.59630883037
1689,192579.60362359838
1690,200672.3867900116
1691,191730.68289606966
1692,255925.96939902694
1693,180129.4458695634
1694,180459.4189545314
1695,177749.93785613455
1696,273672.381777145
1697,179745.00334436225
1698,348771.3879958835
1699,328050.6837923921
1700,260218.37060121863
1701,273758.05489741283
1702,236571.10359171472
1703,249211.51244752586
1704,264075.2752024506
1705,229638.02426950668
1706,350709.8177965645
1707,201554.9528758033
1708,198258.29085933344
1709,255341.72691918915
1710,212411.57838652877
1711,267961.7665870664
1712,252475.3558249884
1713,260834.47645768197
1714,220270.6548105236
1715,199305.5235107025
1716,179203.87968929537
1717,179064.78033208853
1718,133257.70316110342
1719,196916.3246745915
1720,223818.5826874031
1721,162494.3722817195
1722,121615.60546356527
1723,152387.1637322843
1724,194598.12259643275
1725,231710.51585631075
1726,184078.4858033259
1727,143981.2355454746
1728,175085.1218016334
1729,164502.73757640453
1730,154013.56721155084
1731,119347.41040031386
1732,122255.97733862937
1733,104503.0839022673
1734,113649.88162909883
1735,129859.03396532539
1736,110896.59275059789
1737,328911.15392236935
1738,266385.1004579274
1739,262724.182102215
1740,210652.8010208364
1741,188088.78380397716
1742,164482.12829485323
1743,182900.5302267987
1744,318628.1036201707
1745,197730.8116690956
1746,214260.3302025544
1747,233343.91862434134
1748,252704.1585310892
1749,146106.8874747639
1750,126112.90847731131
1751,263639.5318429755
1752,115186.95171465851
1753,141573.03387490747
1754,200810.4967795419
1755,166457.81321738963
1756,129767.25096187158
1757,118267.60649880797
1758,139846.11474012403
1759,157861.28526050976
1760,161694.11955690754
1761,142601.5663413542
1762,163300.2220660833
1763,176841.79323421395
1764,111780.72110189774
1765,134973.87579639777
1766,186291.78438096336
1767,209249.24465238195
1768,134443.72826841238
1769,164466.32198286388
1770,150119.9889481749
1771,115823.06798333432
1772,127195.43757704964
1773,123355.57593609807
1774,138430.65685184547
1775,141138.84875394852
1776,130527.25578576906
1777,106982.21516701354
1778,136650.59142072333
1779,116683.20684697095
1780,168783.10461740845
1781,119395.47351735251
1782,88555.8211740654
1783,142661.24892449376
1784,104955.85772897405
1785,118557.72022211314
1786,148390.7057892503
1787,162896.22708755077
1788,68810.42609224399
1789,102354.82345819223
1790,85910.44463675964
1791,183250.61508262283
1792,148173.15104478755
1793,124195.18946613166
1794,158777.09801593318
1795,129532.45140257494
1796,146782.8788100932
1797,118875.55440110652
1798,116709.84687151018
1799,114596.55064032483
1800,125157.78428117595
1801,124825.41733015206
1802,135237.59923476566
1803,144262.018712343
1804,141111.91483486642
1805,136297.38723755023
1806,129742.22531648025
1807,138769.2372417437
1808,126454.30567273822
1809,112066.31963060434
1810,130108.29601115981
1811,76130.03218768699
1812,89941.2804709794
1813,119219.04830948502
1814,94648.65121186817
1815,56594.53020767755
1816,102384.53482364984
1817,99001.3753697355
1818,134815.7788888422
1819,126278.77097723483
1820,69329.30109546141
1821,115983.74668128978
1822,145522.9190606449
1823,49383.12067205608
1824,130757.98801245769
1825,140971.25159792823
1826,102938.70326520858
1827,93316.4688724704
1828,127110.54394193806
1829,116950.3565943831
1830,132769.54346953097
1831,133872.57632418687
1832,76077.51387477419
1833,124648.8391750609
1834,116100.88549416281
1835,106533.87138434639
1836,111009.56236307842
1837,85628.7091974007
1838,112755.90269601608
1839,110392.58366431846
1840,135327.111875394
1841,133544.8572701991
1842,100333.60605250055
1843,119248.65362222397
1844,148509.29607086346
1845,139984.97056945323
1846,147880.65679176108
1847,180985.84518007122
1848,52553.18939625858
1849,110652.29087760537
1850,113047.31867506444
1851,142722.70793473365
1852,124425.80387200632
1853,121385.89233628382
1854,152124.46591886677
1855,144203.53248286046
1856,219841.9159147945
1857,139745.92985038576
1858,132690.5229837595
1859,119979.31400939946
1860,159125.88682980585
1861,119394.33518109689
1862,336927.24092634086
1863,319619.5568154417
1864,319632.25891813275
1865,308197.76634176966
1866,298453.576099099
1867,222291.95000247998
1868,267333.3147886758
1869,202398.12369747847
1870,211952.1284130354
1871,240839.2222067512
1872,174152.3006494714
1873,237600.94201720585
1874,157197.18943890047
1875,199675.8882034304
1876,193231.77567509343
1877,198766.64678914647
1878,199648.7734337696
1879,127361.06748625802
1880,135479.52395223995
1881,231444.91120910912
1882,240003.8785615276
1883,179342.71643062416
1884,193270.3023177581
1885,226088.4606111051
1886,270327.835484983
1887,217286.44328967945
1888,268199.4741084302
1889,169522.98630966083
1890,114400.95658319205
1891,130357.55758565456
1892,102391.72483526416
1893,125077.81219166919
1894,122688.00917863016
1895,126191.78257349775
1896,127360.92004373908
1897,114261.98215811419
1898,121278.5184054457
1899,172743.04392312682
1900,161291.95583962512
1901,171532.84519325895
1902,134063.84974130715
1903,240432.04872390645
1904,130621.0425980188
1905,186627.12609241018
1906,117186.0270819042
1907,219454.07166568973
1908,112757.93037044955
1909,132778.14170155965
1910,120702.59394924942
1911,201219.48499382674
1912,291245.2359665949
1913,128727.7247991075
1914,68610.54156568978
1915,264905.3840841142
1916,52437.00575714366
1917,224158.32187541615
1918,142836.43616140526
1919,177043.77932699953
1920,142897.01963399004
1921,356676.20302803646
1922,297857.8700164837
1923,248970.77625745774
1924,235686.64304089037
1925,199339.0791268297
1926,345445.6296117625
1927,127039.233460168
1928,146554.13082305493
1929,124747.91714527628
1930,130927.7195698754
1931,142413.15257869478
1932,129964.24714029647
1933,180455.46747619665
1934,170497.87358810136
1935,168240.99955869917
1936,180384.9448762375
1937,170426.0623790238
1938,162334.85355354566
1939,225269.05161210534
1940,199262.2939495426
1941,163397.57663047517
1942,184625.68189143387
1943,224561.44344194303
1944,343983.2208707693
1945,362891.0091572645
1946,131436.28421062822
1947,262356.6041274373
1948,164770.88933036244
1949,242655.7881399597
1950,182920.33665493375
1951,237506.22916117587
1952,206665.1053848081
1953,172050.39535981367
1954,188667.4877877535
1955,133903.4008864485
1956,328605.093827305
1957,148170.0188559675
1958,297049.7321595657
1959,146899.61672391146
1960,110355.733071667
1961,122310.72553376752
1962,95975.92963918066
1963,102377.21802417099
1964,98261.5918740565
1965,148039.39694230224
1966,137899.62178985376
1967,283985.5806714139
1968,421853.81004468823
1969,343968.63240686036
1970,390492.33587827417
1971,518453.43141995394
1972,350165.26341768476
1973,282369.8779431646
1974,322484.0248908756
1975,477420.0322478574
1976,267459.2313664703
1977,341519.8558096367
1978,332852.69538157625
1979,290031.96642652067
1980,191634.39981082908
1981,299814.2490759471
1982,219155.37091600802
1983,203378.40679841823
1984,191771.63454510106
1985,228482.6413931654
1986,204231.00696194064
1987,191981.762880723
1988,174803.11860872435
1989,193018.14885191404
1990,211453.8870635113
1991,228403.2182488733
1992,202792.6556358354
1993,182683.80494625284
1994,224654.18295998045
1995,181405.37979985683
1996,260683.17501390024
1997,322169.13143130916
1998,290920.88085470995
1999,290889.3560579169
2000,338850.81589890533
2001,310931.08328418003
2002,231939.99412370942
2003,241156.47499914686
2004,278959.10474773415
2005,209765.15472284125
2006,213472.60964902467
2007,246703.74810633127
2008,215617.92743600512
2009,188038.56908423695
2010,190953.8426126274
2011,136633.78228362478
2012,171173.19876124267
2013,165393.10786611246
2014,173744.12501962815
2015,190970.5804546054
2016,180479.4330147929
2017,183551.5718668627
2018,118700.15710340056
2019,134110.61235544394
2020,97477.73067852705
2021,103229.84957893095
2022,177472.44445858526
2023,134891.65434483436
2024,303098.75236084015
2025,385665.3576386861
2026,167771.4328335021
2027,164354.82751537775
2028,157733.1608468519
2029,173598.046818006
2030,248544.66433540356
2031,229863.17764570747
2032,240298.2534879091
2033,242753.87487724304
2034,191906.23403812296
2035,208859.56163062018
2036,210864.65091868924
2037,219006.8759455089
2038,313825.985527353
2039,211230.1660473856
2040,286172.41802989406
2041,293746.9902541316
2042,204932.1363477987
2043,176811.8286009113
2044,172194.7470157128
2045,221576.78734236397
2046,155936.6982399607
2047,129850.36178576018
2048,139575.44525988924
2049,142359.96653109585
2050,170954.76182640187
2051,103083.43374495745
2052,126252.33346538155
2053,141637.50545915373
2054,109190.39354726793
2055,136761.44461663507
2056,158476.69452394426
2057,107958.06219887777
2058,195292.91412948398
2059,129008.5566499464
2060,167438.48442886706
2061,161728.29566620014
2062,119396.15194176168
2063,120021.20740351517
2064,127093.91521086167
2065,103117.77165269031
2066,160693.12920351647
2067,109686.268253029
2068,144752.6095268695
2069,78983.50380806871
2070,121629.19297702242
2071,98028.59060181455
2072,141445.42885216375
2073,124721.4111910251
2074,172908.75605511706
2075,141108.08473210895
2076,115450.20880016193
2077,150956.23681617074
2078,116732.70534385969
2079,128516.8287260951
2080,125124.9231640777
2081,124656.02075819876
2082,109935.22051103503
2083,142071.64718034072
2084,112433.28120676443
2085,121367.11406399426
2086,104599.02439728289
2087,114894.48294866398
2088,88074.23414713642
2089,81517.20370665443
2090,125300.11458911857
2091,99464.53540087948
2092,119348.3120298698
2093,103022.98124486906
2094,108888.69590505035
2095,124154.04158218569
2096,93312.67274315878
2097,102040.30764920256
2098,131414.43658330748
2099,64492.868827457474
2100,64340.99801723269
2101,98058.0631239341
2102,121004.17583910699
2103,105771.20391478996
2104,131983.20705974213
2105,117911.406219776
2106,56246.62075498837
2107,175632.21888480906
2108,101009.59134783466
2109,98248.34755873375
2110,109944.16016269379
2111,164089.80344516394
2112,127034.19019391426
2113,113490.98303659879
2114,135422.69174569336
2115,146539.60076976503
2116,110115.4577886093
2117,129180.99627236642
2118,117375.53342812185
2119,117071.92368078248
2120,111876.36926006743
2121,86406.79753661518
2122,107369.89204683407
2123,82508.80466443415
2124,149047.8915192957
2125,112082.66342909756
2126,150225.90773343825
2127,154413.51405395014
2128,127784.3027187476
2129,83556.64452211684
2130,115207.39554257046
2131,137827.96449832007
2132,100674.42654209318
2133,111389.8483604693
2134,115069.30775613064
2135,96327.3986560909
2136,63270.02142716805
2137,102021.59888337186
2138,130121.14644374946
2139,137794.15540637582
2140,128428.33281781564
2141,170187.79719805793
2142,114486.0193391869
2143,142488.2038640705
2144,111840.81185114694
2145,136650.58180192648
2146,180337.08603539495
2147,146429.21190216782
2148,139297.48795716531
2149,150691.2338336794
2150,225489.50128343297
2151,123461.74950183411
2152,148092.95702925988
2153,180543.07357107493
2154,100427.08681452228
2155,135534.90812200142
2156,249817.21815056485
2157,222776.6470247436
2158,229054.47993834046
2159,213948.30613075037
2160,184941.22519925813
2161,229437.17551880766
2162,356307.10259685875
2163,340098.9818746265
2164,231718.20033128813
2165,213469.03805253436
2166,165571.9274065363
2167,217310.18817181134
2168,195418.7347806011
2169,183651.6220111897
2170,198051.45134347057
2171,161536.79307148643
2172,132798.5097296479
2173,183091.5973666903
2174,215242.30212203157
2175,284874.27550532896
2176,288449.887721372
2177,229804.13077266933
2178,206727.53566280202
2179,135915.46258445093
2180,204763.4146995281
2181,183292.76921973802
2182,206595.06010443944
2183,182736.7350861682
2184,115247.6649030673
2185,129575.9938487952
2186,138628.0171288574
2187,152132.2561721809
2188,148494.34455969703
2189,296270.16341984045
2190,64025.77278872891
2191,77202.43204061815
2192,85911.52281797386
2193,111709.69083860551
2194,104781.8019278225
2195,99789.34956539964
2196,108611.74929482586
2197,123838.35361452203
2198,161230.84840644908
2199,201370.27106960947
2200,138726.67504236914
2201,147725.83804587554
2202,209935.5473801025
2203,137017.0658296886
2204,176364.2117295516
2205,124405.2783132205
2206,127730.33209210464
2207,216231.08182373195
2208,261015.53317643085
2209,207412.05560353576
2210,120845.77102183162
2211,112915.99609523374
2212,113775.85173920913
2213,102448.979025233
2214,116600.72362075346
2215,99660.8682104305
2216,123344.71066249168
2217,48797.925780752375
2218,78554.65636448009
2219,78019.49779367332
2220,60980.97483861521
2221,264988.797148561
2222,243161.29129058745
2223,242477.11129244065
2224,205835.93152115116
2225,120596.70280672476
2226,166522.83016258248
2227,205368.27366510598
2228,270352.956511817
2229,257150.88624458842
2230,156203.07351293147
2231,217341.56885677844
2232,181809.04366500946
2233,185886.86853088537
2234,245395.52857974244
2235,215162.23184206325
2236,261539.2250219165
2237,299412.20352818567
2238,196257.95770101098
2239,123870.12522247309
2240,144167.69604794387
2241,152990.4018297014
2242,110969.23529196995
2243,118847.5275378114
2244,105238.15545019798
2245,97788.35115410872
2246,136729.16067838285
2247,113257.61885819344
2248,122540.74545130772
2249,120291.84210849825
2250,123728.55318229373
2251,102737.49192774086
2252,161941.27079769547
2253,168377.80560053288
2254,184045.63252983353
2255,180228.76111204107
2256,169529.11801155566
2257,207734.2789208493
2258,163854.2575603555
2259,177423.0840929575
2260,138332.03306814682
2261,194398.21154575623
2262,214993.87738330776
2263,349080.5468838171
2264,501083.5005486114
2265,157603.8364934696
2266,275708.6386027185
2267,333168.9214571436
2268,343081.4912152165
2269,153419.13677905666
2270,191057.50173418515
2271,213658.08046421138
2272,232123.08690577655
2273,163831.2240354931
2274,173818.76139572685
2275,161838.30903678483
2276,209974.30808497738
2277,194197.52192937117
2278,139597.38782333385
2279,121710.46341391285
2280,110492.59484873053
2281,143006.2911305039
2282,151477.56672747072
2283,103783.93323873456
2284,110888.37578919
2285,142026.89786480524
2286,121581.0495638653
2287,355350.56754370953
2288,274064.36573150096
2289,352639.33589144656
2290,411849.18177727005
2291,332541.2647351919
2292,414289.5591531642
2293,444115.81367396226
2294,381927.68026800005
2295,451747.9189406201
2296,263828.1660093171
2297,331613.4997444741
2298,329929.2336219711
2299,357119.6783003743
2300,315692.26306041714
2301,314319.707561378
2302,246276.06623581113
2303,240905.95722767836
2304,243684.91529736316
2305,208691.81463751534
2306,201052.29553983154
2307,201995.85045423446
2308,222118.5758722339
2309,257909.85713329437
2310,211764.701768939
2311,219796.2966807316
2312,170674.2910475395
2313,175720.65581743524
2314,178353.14829089114
2315,181132.14306400984
2316,200221.029298528
2317,183498.39486277348
2318,176275.95765881086
2319,185106.19501750314
2320,187950.51107281228
2321,242480.0703437546
2322,193301.23647848563
2323,181642.65863570166
2324,190280.6709722297
2325,211027.68613505107
2326,185175.28131688247
2327,204988.72509555492
2328,216182.88315662043
2329,185020.98640880536
2330,178732.90055518463
2331,336608.0858567506
2332,390712.64545316587
2333,325559.2896996704
2334,263053.51535096514
2335,292826.3437947828
2336,300697.57112896955
2337,187761.433511495
2338,246193.2250746785
2339,211332.95641645705
2340,335105.04474360304
2341,212695.27447030778
2342,226856.55093170516
2343,227500.84848498192
2344,205645.62835591641
2345,218522.932114979
2346,208245.49006186883
2347,196699.16631981367
2348,234855.92080252644
2349,164327.67143418794
2350,287777.65240581735
2351,239595.7642736322
2352,235065.8266136622
2353,242191.38528092465
2354,137241.80835169269
2355,141897.92813118556
2356,148033.78400406687
2357,179579.37983250077
2358,178298.1214637082
2359,130431.90952162042
2360,115494.57107018985
2361,139262.8220221958
2362,250249.96058499784
2363,129173.44596777768
2364,158462.7884704104
2365,214878.37470935134
2366,197433.03385222045
2367,217939.7394928502
2368,219338.60433118406
2369,207623.02203930885
2370,177757.34271022375
2371,163826.35866983706
2372,193151.71497417835
2373,286344.62869884295
2374,294602.5184269685
2375,232768.06823761747
2376,296032.93093310203
2377,302560.40338506876
2378,155346.4174768382
2379,218736.17191338522
2380,171544.3490935512
2381,172885.64994054247
2382,217379.4395995786
2383,199024.22331054276
2384,230781.7178854719
2385,164401.019086312
2386,139931.91335418593
2387,129677.61610525729
2388,103293.72482911569
2389,120322.93583643195
2390,137373.75754071845
2391,141589.23006479975
2392,117232.11583624521
2393,155948.66707481394
2394,133298.35918956262
2395,195952.3487650646
2396,136832.18878798772
2397,209876.67552418288
2398,134423.60150594686
2399,61940.38665489256
2400,68980.51846634965
2401,138231.6675359599
2402,133489.8215429255
2403,140074.18216161843
2404,153939.4344977089
2405,151123.58335194693
2406,141424.30385142073
2407,121077.05699912287
2408,146672.25323864346
2409,119641.89060428095
2410,163110.06791763235
2411,111989.08245998807
2412,147852.87003811976
2413,120074.48605901221
2414,157509.31225808366
2415,132627.64450845838
2416,121314.16423667561
2417,136261.28773661458
2418,137001.0181489274
2419,116920.78433612893
2420,119133.47265162221
2421,129375.13634172337
2422,98571.88173290486
2423,106209.63471245831
2424,151325.60612683883
2425,190714.60532835874
2426,121646.30281098594
2427,124982.90973438616
2428,172788.40799524944
2429,112492.69836140447
2430,128695.0669686532
2431,111046.30195301697
2432,140720.51936367183
2433,140324.29298334854
2434,129117.25789050956
2435,136639.2180065339
2436,102791.72876539183
2437,110692.67060331111
2438,123052.34593879092
2439,97272.86210048207
2440,118896.69157858398
2441,87874.8426393052
2442,98646.96442019285
2443,127181.17479917972
2444,125294.21059080976
2445,92509.55498952762
2446,122920.71001694072
2447,170085.9897997394
2448,126870.55446881226
2449,110381.88180120228
2450,141788.05563616272
2451,126476.36648258417
2452,185775.0246153703
2453,86785.49749733662
2454,102652.11540969562
2455,121089.015618795
2456,150660.15225408267
2457,117535.86601333738
2458,113661.4801744053
2459,103966.22878300908
2460,136785.45817389953
2461,125317.58680424446
2462,125674.7090371679
2463,121722.02766761895
2464,158481.61441104798
2465,142982.71926989596
2466,118773.70020004096
2467,128383.79571123209
2468,82559.11028547662
2469,75084.51464973453
2470,162259.4745312077
2471,194329.5742990992
2472,134178.6942552519
2473,100785.54698993132
2474,69221.77470686096
2475,193862.2839657908
2476,109540.8097296961
2477,119216.57512300856
2478,142735.8275887121
2479,96992.66934356272
2480,142670.65126723985
2481,117432.55726079487
2482,121792.85274044433
2483,107648.60722021111
2484,117475.29026822888
2485,127105.82985712314
2486,143312.40674881794
2487,159196.74215294878
2488,171648.26393383255
2489,149754.54634214603
2490,133955.1154107891
2491,98291.37375701556
2492,200122.83177929823
2493,155198.13206651784
2494,139935.19044274205
2495,86606.5178868412
2496,244685.22825338988
2497,146664.8982259968
2498,111460.34013796403
2499,85432.16834786981
2500,115308.36877324419
2501,130205.75329519936
2502,141609.16458567858
2503,94337.47561809132
2504,166643.27396670115
2505,209207.31731288932
2506,245668.78678698305
2507,265857.51977188856
2508,242503.0913626336
2509,202354.64515391397
2510,209359.3910286239
2511,170824.6167034053
2512,198402.29044515523
2513,217572.0541405128
2514,255539.72288594034
2515,145178.58274184522
2516,175582.37479658276
2517,148645.7148503571
2518,152848.505724389
2519,221515.87706105955
2520,205339.9990080927
2521,180612.56862891972
2522,218913.8010635863
2523,117383.24560400442
2524,137474.92580017666
2525,140237.2962189432
2526,141272.99369464858
2527,127119.4436503871
2528,121072.72546464724
2529,138473.8901245291
2530,139960.4632742767
2531,246890.2314178407
2532,215715.54395377584
2533,190409.45838907576
2534,225309.58442794942
2535,277096.9985721383
2536,225164.11729666806
2537,231211.06479891256
2538,180582.89020352592
2539,185538.60836913143
2540,181159.0506200495
2541,181073.4712664933
2542,156638.04612563897
2543,118823.54078993741
2544,113062.72573275403
2545,137875.35771660536
2546,122413.4624685816
2547,132017.22355331067
2548,151438.30409692283
2549,142988.96567195415
2550,820327.1442022581
2551,138189.8919857807
2552,123182.1410501007
2553,67345.00458486567
2554,93516.08195379014
2555,127408.80189182337
2556,96126.72569162164
2557,105935.51905949133
2558,137741.61981586152
2559,130446.34541715743
2560,161704.14034697413
2561,151246.42910777894
2562,133136.8078327095
2563,143598.1533756421
2564,212122.50763208052
2565,138233.68343268958
2566,146545.0894240685
2567,132076.29172327596
2568,186094.0122003794
2569,199528.49238089283
2570,114862.65680045057
2571,161892.45910921128
2572,134296.81290077872
2573,190364.55692064343
2574,272294.8033761147
2575,123506.73238404308
2576,98716.06438178799
2577,118679.85429371761
2578,84368.98762759689
2579,53544.05453794125
2580,83612.16337845486
2581,99983.93632074227
2582,104817.50454716783
2583,249409.66511293594
2584,172265.5440709611
2585,172581.56316824828
2586,203659.51303470376
2587,190078.7018212712
2588,138510.35212016254
2589,146736.0062235565
2590,207444.71225190072
2591,262694.1858839353
2592,216350.66708573553
2593,233798.18750679854
2594,197709.6263273588
2595,200824.94899699194
2596,285451.86789695965
2597,186979.20169311942
2598,291977.32149931823
2599,271124.96834867686
2600,122804.02349029426
2601,139866.96929967965
2602,81938.41923574547
2603,92237.987360342
2604,82814.02565443664
2605,82615.26070975717
2606,142360.29022207274
2607,218086.17518002007
2608,187669.51963239093
2609,176222.90035725865
2610,109672.03767929865
2611,107532.4125998101
2612,154264.63614244226
2613,125349.48677441753
2614,120005.08852003819
2615,146932.0938005245
2616,151815.25979813904
2617,164300.50736230213
2618,170388.99645120013
2619,185407.2997433624
2620,181353.7834702061
2621,167303.66007410875
2622,174006.70408093106
2623,241249.467473374
2624,304810.79670250067
2625,260450.98947303265
2626,176637.77150218654
2627,164910.2328375634
2628,466589.4678145101
2629,521299.0155339072
2630,389242.76050423697
2631,446848.8117722831
2632,401207.52820256073
2633,288286.3401136548
2634,401020.3711066837
2635,168651.7193446271
2636,195833.66218652227
2637,186358.1069251984
2638,266755.2205306854
2639,185098.7219688639
2640,148522.9190791259
2641,104716.01392163089
2642,148852.19935089457
2643,100067.03634594115
2644,109808.456796809
2645,107595.06625960438
2646,92712.4021652902
2647,101639.01019788597
2648,138687.1690017265
2649,152749.8455771958
2650,143798.56722769566
2651,143745.68448392834
2652,389722.0359350541
2653,246098.24082609193
2654,255698.2006309831
2655,386337.4383560672
2656,326000.6764978905
2657,328107.10777136136
2658,291665.53493237845
2659,311996.48654002754
2660,348979.73131373466
2661,326601.00622864167
2662,322615.40508020646
2663,287673.2710658188
2664,256545.4803706494
2665,311728.37945536326
2666,269173.40379494336
2667,184390.0489454958
2668,187253.41477149355
2669,176686.6068068381
2670,270435.8627613991
2671,184999.8759301129
2672,201190.61681762402
2673,200796.26715688055
2674,192270.2944557243
2675,176913.46635332046
2676,192485.9176736449
2677,190083.9073781209
2678,248511.03180878545
2679,282916.07788800023
2680,287039.87615513685
2681,394561.6273517617
2682,330912.8336438739
2683,542501.8487878332
2684,331216.7854833196
2685,327924.3701135854
2686,244065.8487426032
2687,300254.06645935925
2688,204717.6244737359
2689,198814.20359648098
2690,378422.4370303155
2691,183520.10748658725
2692,132674.84535079612
2693,190132.93979053057
2694,135864.32818343947
2695,186162.1778706342
2696,176583.3791461762
2697,170949.94067832577
2698,183819.9859708631
2699,159628.2807966871
2700,145133.11013645964
2701,149141.79928114812
2702,112921.20258004156
2703,129670.91960691693
2704,130492.96910433618
2705,114471.87576898413
2706,109492.63484501446
2707,119054.1669697502
2708,122041.85528377755
2709,96912.37716048167
2710,119250.3679712775
2711,236466.74800161552
2712,393145.57057532825
2713,173843.65658737725
2714,163723.083090223
2715,157937.81742394084
2716,154217.48805041678
2717,198547.11308625218
2718,220594.7851758588
2719,172827.16600164078
2720,192623.9147663509
2721,121232.9318857542
2722,156504.3264971273
2723,139059.594270224
2724,126130.65647205019
2725,124089.20237233098
2726,137012.67905848654
2727,169223.75438802975
2728,186198.96006813785
2729,138188.77229053783
2730,136916.81731570192
2731,134049.86815944008
2732,127060.93182776326
2733,153029.0289198561
2734,153277.34330879085
